Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Power
1,299.9522678322137,309.27608227429135,1626,29.552474399475646,160,48023.6284156284
1,301.0085180287741,310.3304252505723,1381,53.01561855564035,212,73255.63296497132
1,302.8995974372291,311.6016102510835,1386,49.42702651658951,199,68389.0254162655
2,299.2,308.4,1381,42.5,54,58692.5
1,299.1,310.0,1394,46.6,27,64960.4
1,302.4,311.0,1610,33.1,161,53291.0
1,302.93709361522446,311.0713670190305,1324,51.8229925581328,29,68639.77348203234
1,301.711379446248,311.55028218931733,1364,53.96432602704533,138,73630.14676466123
1,302.4554324036786,310.81894206029597,1359,47.00738036433412,107,63884.971739222376
1,297.3,308.2,1601,35.7,9,57155.700000000004
1,302.4605577441037,311.0050873219339,1347,49.74376337735837,48,66994.73386481486
1,301.9935800601946,309.7935800601946,1318,64.19985973342393,177,84587.60507154834
0,302.4934960782144,310.89430906843756,1355,55.51544681424082,100,75257.94634264527
1,303.27142590828265,311.4,1454,47.45727867758508,169,68882.54477194478
2,296.2,307.2,1168,63.4,172,74051.2
2,299.5,310.1,1659,31.5,44,52258.5
0,300.5257364293241,310.0738604643986,1331,54.16722480392897,124,72107.85941101084
2,299.8,309.1,1355,56.7,7,76828.5
1,299.5929801973615,309.61326442875344,1350,61.29987080391275,161,82785.61240282438
1,302.0,310.7,1453,42.7,92,62043.100000000006
1,303.0874189269509,311.5355083228046,1353,51.356849260610254,153,69493.28486371385
1,297.3622501035425,308.23112505177124,1392,52.79337515531375,211,73523.39948631861
1,302.8819980362481,311.28137364992057,1332,58.36562602278744,16,77759.32077544695
1,300.6,310.5,1644,33.8,148,55567.2
1,301.42020790326427,310.27639293349415,1315,59.1269750503832,81,77778.26313925354
1,303.2935204696156,311.39157661050024,1496,46.03174969888364,232,68862.0369333232
2,300.5,311.9,1730,27.5,209,47575.0
1,300.1,309.6,1541,37.0,96,57017.0
2,298.1,307.9,1377,55.1,42,75872.7
0,298.0,307.8,1588,35.4,114,56215.2
1,302.5,311.2,1227,60.1,167,73742.7
1,302.69170482099105,310.6248855370268,1347,51.26636143207133,18,69080.67869634076
1,302.5,310.5,1507,39.5,147,59526.5
1,303.5,312.6,1602,34.2,108,54788.4
1,302.0,310.9,1663,31.5,81,52384.5
2,302.9,312.4,1659,33.1,152,54912.9
1,303.331883207331,311.69738977319577,1368,54.432753282932396,59,74464.68588658878
1,303.4,311.5,1424,50.8,128,72339.2
1,304.0,313.1,1404,47.1,90,66128.40000000001
0,301.1,311.6,1417,53.4,0,75667.8
1,302.4803771361226,311.5703299941073,1382,61.88265321154981,194,85566.69339275191
1,303.7,312.6,1702,29.1,141,49528.200000000004
1,295.6,306.1,1389,46.2,113,64171.8
1,303.03280079143343,311.1664003957167,1357,47.88624063314673,29,64987.66496400847
2,295.7,306.3,1685,34.9,84,58806.5
1,297.9,309.1,1521,36.1,15,54908.1
2,300.8,311.9,1621,28.3,211,45874.3
1,299.9,311.3,1522,45.7,153,69555.40000000001
1,303.4,311.9,1377,41.6,34,57283.200000000004
1,302.7221981106777,312.36300314887046,1477,46.28890094466114,250,68402.74379830367
2,300.9,310.8,1599,33.0,7,52767.0
1,301.91676738203495,310.394410872655,1368,51.76427496446745,151,70821.98564518204
1,298.3,310.0,1858,23.9,114,44406.2
1,302.71152115702955,310.6961296198414,1358,54.76156614875275,157,74401.69028069582
1,297.5198488830461,308.70992444152307,1321,44.44740229324714,207,58736.72386916623
2,300.5,311.4,1743,27.6,46,48106.8
2,298.9,308.2,1328,49.2,11,65337.600000000006
1,301.8892480715417,310.27025064281946,1346,50.262005142555495,70,67677.75017373153
1,301.7546356268592,310.24437247768935,1425,45.79900810454861,221,65263.35412867814
0,299.4,309.2,1513,36.1,212,54619.3
0,297.3,308.6,1376,53.5,112,73616.0
2,297.6,308.6,1444,48.2,46,69600.8
2,300.7,311.0,1413,44.3,72,62595.899999999994
2,300.8,309.5,1481,44.5,49,65904.5
0,303.9,312.7,1401,50.0,129,70050.0
1,303.1,312.4,1404,61.5,127,86346.0
0,303.6,311.7,1476,40.1,85,59187.6
1,297.4,308.3,1472,45.5,2,66976.0
2,302.6,311.4,1718,31.2,154,53601.6
1,302.22388413507406,310.6143304810445,1346,47.48089269194074,107,63928.24317818754
1,300.2000659038719,310.37780706838754,1292,61.63998681922561,215,79665.50223247394
1,299.0,310.4,1452,46.2,168,67082.40000000001
1,300.1961109751333,310.5384443900533,1437,48.580777804973344,118,69819.73891472469
1,301.9971415710254,310.1228674317967,1366,45.21706054562656,175,61770.065586415905
1,299.3,310.6,1480,45.1,107,66748.0
1,297.4,309.2,1437,40.4,117,58054.799999999996
1,302.62171582159175,311.2440827297084,1375,50.56644963782503,217,69549.13506309535
2,298.9,310.0,1561,45.3,58,70713.29999999999
2,298.1,309.3,1752,25.2,77,44150.4
1,303.0015561979019,311.30077809895096,1334,53.604668593705675,164,71557.59354665154
1,297.89144333784355,308.14085566621566,1405,52.46342266486258,215,73733.85782525563
1,300.8369774830436,311.1087685696241,1374,58.183097262267694,235,79672.5767532471
1,298.9,308.6,1413,46.5,122,65704.5
1,302.7,310.9,1395,48.3,80,67378.5
1,299.65784801197117,309.147932449765,1499,38.19448653270656,126,56865.702346301805
1,301.5716867258668,310.66265061930653,1285,62.668674690346734,127,80550.81082986442
1,299.1,308.5,1689,32.1,192,54216.9
0,300.1,311.4,1485,40.4,75,59994.0
1,300.043982985234,310.0249848082446,1341,59.018998176989356,202,79169.32577477953
2,300.9,310.9,1727,30.1,102,51982.700000000004
0,299.0,310.0,1458,44.9,221,65464.2
1,301.3139222803798,310.67517257799403,1299,57.93456915024331,86,75266.54612592356
1,298.17939467434644,309.22512436782534,1349,61.33718908043667,191,82782.02984827808
1,298.5,309.1,1474,41.3,189,60876.2
0,300.1,309.1,1560,35.4,14,55224.0
2,302.2,311.1,1434,58.6,102,84032.40000000001
2,298.9,309.2,1412,44.1,140,62269.200000000004
1,302.9488260608839,311.14916147205986,1413,49.010062335281205,193,69037.58696955808
1,297.4,309.4,1466,45.5,53,66703.0
2,301.6,310.9,1510,40.9,152,61759.0
1,297.9205971718006,308.4054583549426,1344,57.96055526743203,207,77839.1100995056
1,298.0,308.2,1611,30.6,195,49296.600000000006
1,298.6644823161772,308.30467234742656,1565,36.83270643198606,207,57617.18571738994
2,300.7,309.4,1589,35.0,52,55615.0
1,297.9,308.8,1681,31.7,94,53287.7
1,298.9335236600357,309.5923205576851,1318,62.783380915008934,166,82747.01498394356
1,300.5,309.8,1428,43.8,119,62546.399999999994
1,302.4,310.4,1865,23.9,129,44573.5
1,296.7,307.9,1690,29.6,119,50024.0
1,297.64606383192466,309.6031768159948,1499,49.86988995188562,221,74749.67292736021
1,302.37982018203155,310.7932733940105,1335,44.820179817968466,179,59853.97578053821
0,300.2,311.5,1426,44.3,73,63171.799999999996
0,300.5,311.2,1397,45.2,2,63144.4
0,300.1,309.4,1329,55.2,143,73360.8
2,298.72321041746596,308.8028396782846,1413,61.06728456530226,108,86275.22386150909
1,302.60976449813444,311.50488224906724,1477,38.76832278498187,147,57142.142962917
2,297.2,308.1,1554,41.3,147,64180.2
1,300.84056740833745,310.13432626859327,1406,61.13758860255778,187,85988.83347744387
1,303.1,311.2,1679,34.8,25,58429.2
1,303.3948964536348,312.86326430242315,1445,47.28443664264925,230,68310.34072319645
1,302.0,310.0,1449,48.8,181,70711.2
1,301.3,310.1,1269,56.8,195,72079.2
1,302.248987770125,310.59797554024993,1353,45.83572859771871,157,62038.07653541232
2,300.0,310.1,1314,53.5,199,70299.0
0,302.0161329606184,310.71198100562594,1292,62.423962011251895,110,80709.10585686336
1,298.19913537795685,308.65846445366685,1354,53.879664537855014,207,72985.46017545264
1,302.9,312.1,1334,54.7,88,72969.8
1,301.3360929780116,310.0128903492899,1416,41.75244188874274,210,59043.9293588929
1,299.5930389731684,310.4939761213625,1360,58.22650596965937,194,79227.22569947244
1,298.9,308.7,1729,26.6,73,45991.4
2,300.3901170432089,311.6267799023928,1373,47.90563231520055,213,65819.63528978928
0,297.9852789505048,307.4609135360748,1600,36.185278950504824,223,57899.56346523565
1,297.60324867296566,308.4166061949755,1452,59.57689645909317,154,86472.27449606724
1,303.25575553526454,311.89015279045964,1332,59.88210539830033,221,79668.38003366813
1,296.8,307.8,1394,47.7,155,66493.8
1,302.023667340551,310.39466936220396,1364,48.994669362203986,94,66861.41571198097
1,296.9,307.6,1514,35.7,100,54049.8
1,299.6,310.7,1393,52.1,110,72575.3
1,298.7,308.5,1469,39.9,67,58613.1
1,298.8143496637625,309.42545113750305,1342,55.8741879524945,200,74983.0811599082
2,297.6,308.4,1569,38.3,93,60092.7
0,298.0297564985727,308.0762517101507,1322,65.31001368120567,56,86278.94593704243
1,298.2,308.4,1512,34.9,181,52768.799999999996
1,300.2,309.8,1557,33.8,19,52626.6
1,298.19355288651184,307.62095311883644,1516,30.91296396791015,208,46858.03005027891
1,303.30508395492285,311.3576259323843,1378,46.20085121411648,47,63654.38557601957
1,299.4,310.4,1509,40.6,175,61265.4
1,302.28405467424557,310.3840546742456,1368,45.61304100568419,152,62436.334520594326
2,299.6,309.4,1283,62.1,83,79674.3
1,303.4469354454785,312.4115590757975,1366,59.92942204621012,172,81874.27400398112
0,297.5,309.3,1525,41.7,235,63592.50000000001
1,299.07267023503033,310.4231223475096,1364,49.12972873251241,223,67020.887257791
0,301.70128964735,310.80873918708636,1332,60.80515858939997,133,80889.28071253678
1,301.156371013239,310.01413632514306,1334,47.9280983629529,95,63943.5814302869
1,298.02900560557947,308.647696532002,1355,52.78214669830405,215,71547.45477966245
0,301.4352944291984,310.88128333749137,1357,59.74117771679353,154,80985.13571660523
1,301.9,310.9,1616,34.5,46,55752.0
1,302.1,310.6,1385,53.6,5,74236.0
1,298.8,309.9,1629,31.9,49,51965.1
2,300.3,309.1,1458,44.3,175,64589.399999999994
1,300.8,309.8,1657,31.1,151,51532.700000000004
1,301.8,311.0,1606,33.3,4,53479.799999999996
1,300.09025997866325,311.1111680682776,1686,29.01805199573265,203,48946.20318479181
2,302.0,311.2,1400,49.5,20,69300.0
1,303.2796862504438,311.49374785790366,1368,43.54999428774313,195,59576.90999872629
1,302.5075696247346,311.0970617108214,1348,53.16135443710185,222,71641.00954507908
1,302.0191015611632,310.9,1407,48.176406244652966,24,67775.14976462779
0,300.3398922370605,309.23485693176525,1320,55.67521367882516,169,73423.54388685404
1,300.7,311.9,1335,57.1,194,76228.5
2,296.2,307.0,1516,37.6,25,57001.6
1,302.5147876049627,310.4207026469477,1349,55.07633983205973,184,74334.91891312433
2,298.01547590787055,308.70416659058054,1478,58.52797567961216,175,86520.74346619601
2,297.2,308.6,1284,51.3,32,65869.2
0,297.3,308.7,1438,46.2,16,66435.6
1,302.36345714938915,310.2511599908552,1366,44.65417722254776,171,60943.46737475345
1,301.6270438630924,309.9470614029151,1373,48.55647368349812,184,66675.00197323006
0,298.8,309.6,1309,57.4,185,75136.59999999999
1,300.5,311.9,1403,45.7,54,64117.100000000006
1,301.30187772637197,310.65613264210174,1401,49.81602073694742,99,69760.32760636981
1,300.6114170937681,309.4,1343,62.277011148109644,119,83665.62921372462
2,300.6,309.4,1312,45.2,73,59302.4
1,299.10197512039394,309.4822670728168,1352,55.40738512329616,206,74909.4994389673
1,300.0,311.4,1383,49.6,101,68596.8
1,303.2650191170386,311.57102676385404,1358,48.78304205748494,79,66243.9732387841
1,299.97628902719305,310.72772460811404,1703,27.554492162280763,227,46881.25625080702
1,297.6,308.7,1365,50.6,143,69069.0
1,299.6342912159794,309.9543837949227,1314,62.958572803994855,150,82777.6385261383
1,303.1943684971899,312.4865298128349,1362,60.00532721788002,203,81747.4375992733
1,302.84236256246174,311.16266481742514,1373,48.229038475336,72,66222.07087687386
1,299.9888657554675,309.4166493166006,1677,28.972216438866873,166,48587.01987867782
1,299.8,311.3,1560,35.4,178,55224.0
2,302.40713053402305,310.9779131156531,1359,44.00973913945664,79,59823.18050615839
1,301.8,310.2,1457,40.4,213,58862.799999999996
1,300.2,309.5,1729,28.4,131,49103.6
1,297.2,308.6,1489,40.2,214,59857.8
1,298.5,309.8,1593,35.1,203,55914.3
0,304.2,313.5,1627,32.2,91,52389.4
1,302.6,312.1,1782,26.8,198,47757.6
1,302.4,310.7,1362,54.8,155,74637.59999999999
1,298.4,309.5,1520,38.1,106,57912.0
0,301.05777855000986,309.85604998334105,1426,41.36296425001648,221,58355.08517194308
1,300.5,310.8,1509,33.0,153,49797.0
1,300.5278875647695,309.6842705284986,1337,60.96557751295391,114,81543.60812872519
1,300.67873276546567,309.8393663827328,1405,43.12002236654488,135,60523.902088051706
1,302.42422459753016,310.3010338699598,1313,53.79793226008039,104,70676.71009095073
1,301.63435571187034,310.0255665005211,1361,57.1014648685582,93,77757.3251310476
1,301.96014576088635,311.1515535093311,1331,63.762766909927514,205,84885.11589303044
1,299.3930969219267,310.73787229734074,1380,53.72742304816876,215,74163.53867413863
1,302.346432358078,310.7344675043663,1361,46.931064991267476,85,63819.00023641056
1,301.9,310.7,1405,48.8,78,68564.0
1,302.1373854116978,310.53738541169776,1345,58.52991515940577,111,78710.29820073741
1,302.5827308608126,311.57131018201176,1340,63.74011049678899,196,85402.79204017468
1,302.36357877661356,310.17571918440905,1333,45.451438368818074,47,60627.27224287515
1,303.9,313.1,1310,62.9,130,82399.0
1,300.65336486212544,309.98094783002347,1602,33.19545035034519,218,52707.485526973585
1,300.9490703834047,309.87786739188385,1339,61.79600135978222,130,82737.9838694609
1,299.6,310.8,1498,46.9,116,70256.2
1,301.4663069418157,310.46707778078206,1353,60.13168887687171,94,81351.97135437187
1,302.8,312.2,1682,30.9,58,51973.799999999996
1,301.7,310.1,1487,48.0,36,71376.0
1,297.04083221340153,308.34083221340154,1283,62.27523681531604,199,79936.30324821852
1,299.3,308.6,1437,48.1,67,69119.7
1,300.5,309.6,1760,30.6,213,53856.0
1,302.93666657195683,311.46904755139775,1371,50.70142853083865,210,69541.14881192538
1,297.5,308.6,1260,53.6,137,67536.0
1,300.9047612492068,310.5843317337942,1361,49.22288782252947,112,67007.49078823163
0,299.105668733196,310.200314929622,1316,54.800629859244,230,72171.38647771628
1,300.3212409259056,311.5371529013903,1374,47.87875907409438,223,65805.63632926783
1,300.3,310.7,1539,32.3,123,49709.7
0,298.2,308.3,1824,24.2,49,44140.799999999996
1,297.5,308.9,1554,34.8,204,54079.2
1,299.675525571669,309.2660201196268,1367,56.90158424200705,148,77803.0178422772
1,302.14736746267073,310.7400801607214,1315,52.73077063148125,14,69384.67276376396
1,301.67684806256176,310.76926077497535,1350,57.99980496266047,178,78326.31593555587
1,303.3253092732516,312.45912738994747,1361,56.63941825996498,197,77123.38097845855
1,303.7,313.0,1456,45.5,51,66248.0
1,298.76111244104413,308.34920710916805,1309,65.91454830131582,42,86273.47125148009
1,299.10208389378255,308.66612946615425,1302,66.20288969455119,48,86232.1972221876
1,300.0,311.4,1604,38.7,185,62074.8
1,302.07686421608264,310.3606118196565,1322,48.83250479285216,155,64556.61682420785
1,303.2119552069969,311.4,1366,50.4902844431589,35,68925.30420616925
1,301.98249687430706,310.24002500554366,1397,44.27979995565091,181,61671.008857812856
0,297.7,308.4,1418,51.9,77,73594.2
1,298.35823938651606,308.9930398977527,1869,24.91770741648036,207,46592.00212813592
1,297.214460839666,307.9043974090385,1372,55.64748414234312,208,76374.79691057987
1,298.9,309.6,1589,34.2,197,54343.8
0,299.4,309.3,1534,37.5,39,57525.0
0,298.5,309.4,1414,46.7,102,66033.8
1,303.41803383480766,311.7639323303847,1344,46.90983082596174,183,63073.797801325854
1,296.7355234269073,307.3691144183082,1372,55.63339774785022,210,76347.62425560306
0,300.85334252820815,309.463335632052,1393,47.11442682093443,243,65610.85720016062
2,297.2,308.5,1353,46.5,185,62914.5
1,302.9716276790335,311.58108511935563,1324,61.53480587863072,87,81512.29525902789
2,301.53085270871395,310.6999321741699,1373,47.97692829429462,107,65883.37389509939
0,299.3,309.0,1425,40.6,123,57855.0
1,298.0,307.6,1281,50.8,122,65074.799999999996
1,297.5,308.4,1604,38.1,106,61112.4
1,302.5,312.0,1495,38.8,186,58005.99999999999
1,302.17917561962656,310.6636658629806,1368,51.71550975664592,143,70794.0099890068
1,303.7346395716326,312.56888727177545,1516,35.59882438553065,211,54005.26327030642
1,297.0,308.3,1399,59.0,135,82541.0
0,302.33674186728507,311.512088578963,1392,54.572096887858244,178,75945.69505337697
1,303.1910527127592,311.6115992246289,1371,43.60174108427192,194,59675.41679846589
1,301.7,310.6,1743,26.2,71,45666.6
1,298.477995920566,308.4617873537547,1573,29.88801631773588,213,46857.12376339283
1,301.3,310.1,1531,41.6,9,63689.6
1,302.89118828746325,311.03678243119487,1325,51.65287027522051,101,68442.90318688004
0,302.638053598886,311.11946401114017,1523,37.215966317562945,145,56202.828726362946
1,300.5685389874994,309.5031663349429,1269,63.38978528778372,54,80466.93708550313
2,298.6,309.5,1366,55.0,65,75130.0
0,300.7480656262523,310.4009311610363,1404,46.36883937575136,29,65092.50350297838
0,302.10330334185693,310.1066066837139,1317,57.16612596420082,177,75323.6929665885
0,302.8,311.0,1436,43.5,47,62466.0
1,302.62479782471627,311.1548247814207,1312,52.83498652164774,35,69332.63293968684
0,301.93608009227086,311.28955325803497,1360,55.070920728602594,141,74903.4095204231
1,302.3,311.1,1546,33.1,156,51172.600000000006
1,301.3889012465066,311.0345541705483,1350,57.94073250232895,193,78249.43123301539
1,299.4288768244061,310.1573492056798,1310,60.885128255869404,221,79667.28686158358
0,302.72158666028906,311.2513222169075,1358,48.716189995216794,117,66165.2714570082
1,297.4,308.1,1474,39.4,20,58075.6
1,298.7,310.1,1401,45.3,67,63465.299999999996
2,303.0,312.6,1392,42.9,94,59716.799999999996
1,300.7,310.7,1450,43.4,80,62930.0
2,300.8,310.5,1511,35.8,54,54093.799999999996
1,299.9582948390948,310.0372665196665,1381,46.49188089988088,188,64247.57462850422
1,301.4,310.6,1445,43.9,210,63435.5
1,302.4,310.2,1346,45.184122033014866,143,60852.371241494264
0,298.91956471544626,309.5360246535033,1339,56.011490754936254,190,75042.9181375493
1,303.7,312.8,1832,23.6,35,43235.200000000004
1,298.5,309.2,1504,33.7,182,50684.8
2,299.0,308.8,1418,45.7,204,64802.600000000006
0,302.05475324920394,310.1650216613595,1295,56.69771425875686,141,73391.08779431538
2,298.6,309.9,1668,32.3,6,53876.399999999994
1,300.7597248616584,310.66547845285004,1339,59.058286463860505,203,79132.39862622943
2,300.7,310.6,1474,37.0,33,54538.0
1,298.8983143955685,309.4459303403826,1342,55.837325387311395,200,74979.38875962902
1,297.4,308.1,1729,31.7,204,54809.299999999996
1,298.9,310.5,1640,29.2,195,47888.0
1,303.3,311.4,1732,25.6,232,44339.200000000004
1,297.0,307.8,1583,37.2,189,58887.600000000006
1,299.5531933185802,309.14650664980593,1855,23.654093413421734,224,43793.22201989492
1,297.4,308.4,1343,40.0,61,53720.0
1,298.3,309.4,1618,31.5,108,50967.0
2,301.3,310.4,1635,32.5,110,53137.5
2,302.3,311.2,1505,36.7,78,55233.50000000001
1,296.8,308.2,1643,34.7,191,57012.100000000006
1,298.9,308.7,1546,43.4,114,67096.4
1,303.5885986868688,312.9923991245792,1436,47.55884813973087,224,68289.50159127102
2,303.4,311.9,1510,42.2,36,63722.00000000001
1,299.3,308.8,1550,45.8,170,70990.0
1,299.8,311.2,1533,35.9,137,55034.7
1,300.6,310.2,1378,47.3,71,65179.399999999994
1,300.4644818307443,311.6350420595873,1404,49.99392160190126,223,70200.09527090263
2,297.6,308.3,1538,40.2,0,61827.600000000006
0,300.1094546249931,309.9,1399,46.50945462499307,188,65092.559275749736
1,302.6,311.9,1598,35.5,69,56729.0
1,300.1537781101517,309.75214100247604,1355,55.28614619554317,187,74924.17897725357
1,300.6,311.0,1563,40.7,87,63614.100000000006
1,299.66764859492065,309.29004572151405,1398,41.93110712026862,220,58619.63171460202
2,303.5,312.9,1883,23.3,100,43873.9
1,301.0,311.3,1349,47.0,71,63403.0
1,300.2790978554832,309.93854207966297,1363,57.3979863038427,197,78260.13370877696
1,302.5,310.5,1436,36.5,43,52414.0
1,300.7,311.0,1496,38.3,99,57296.799999999996
1,299.3228092051575,310.1052828464176,1429,51.97023012893777,220,74134.40441553778
1,301.9,311.3,1501,40.8,59,61240.799999999996
2,300.9,311.2,1472,40.0,93,58880.0
1,302.40319945173695,310.8225595613896,1304,58.82592241235733,112,76608.44054394432
1,298.9,308.9,1830,24.9,35,45567.0
1,300.7,311.8,1603,34.1,17,54662.3
0,302.0,309.9,1447,42.8,185,61931.6
1,301.8,310.8,1576,38.6,38,60833.600000000006
1,297.3,308.3,1484,43.9,13,65147.6
0,304.2,313.5,1546,41.4,58,64004.399999999994
1,298.4,309.2,1425,45.5,11,64837.5
1,298.31361432284723,308.7361432284723,1624,28.898135027326262,182,46751.24468495069
2,301.4,310.6,1464,48.6,96,71150.40000000001
1,299.2,308.4,1436,41.8,28,60024.799999999996
1,298.9958909706237,310.09589097062366,1326,54.40959113983878,226,72170.71507325029
2,302.23197309885353,310.7967802724926,1379,46.16802690114649,200,63704.576860836685
1,297.3005377903025,308.19994622096976,1396,52.699784883879005,212,73569.34972082022
1,301.5,310.6,1565,43.9,142,68703.5
0,298.9,309.9,1376,51.0,32,70176.0
1,302.3325952435563,310.6731719643465,1325,48.71884655841944,133,64572.64263526286
1,301.4,310.9,1440,45.4,177,65376.0
0,299.3,309.1,1552,40.7,120,63166.4
1,303.3,312.1,1418,44.7,83,63384.600000000006
1,300.17778136163,309.1587322066457,1353,63.82327513283186,44,86366.63409811482
2,298.2,307.8,1411,53.4,110,75347.4
1,303.3130035432324,311.71513252936893,1300,63.736881643560814,62,82913.68691129443
1,299.8,309.6,1598,31.0,139,49538.0
1,301.6806776070746,310.8871184047164,1437,59.99699765562688,158,86236.65627316108
1,301.75246852052834,310.9389278921368,1368,43.75331551704716,209,59654.56551992398
2,300.4,310.4,1544,36.3,21,56047.2
2,298.0,308.7,1377,48.5,181,66784.5
2,303.9,313.3,1507,34.3,161,51690.1
2,302.5,312.0,1451,43.2,189,62683.200000000004
0,300.8281512867529,310.08230627041826,1393,46.06407564337645,201,64180.87500468539
1,298.3,308.3,1444,43.8,176,63247.2
1,302.82564603201496,311.22564603201494,1345,49.248126617847305,114,66240.52558242502
1,301.44510030548844,311.19673353699227,1376,62.11289398568007,146,85516.92721818626
1,301.07545310382335,311.09495784765585,1370,56.01446259148839,205,76766.47475698039
2,297.5,308.7,1697,28.1,107,47685.700000000004
2,300.7,310.8,1469,46.4,75,68161.59999999999
1,301.1,311.0,1677,29.1,188,48800.700000000004
1,300.4,311.2,1530,32.0,169,48960.0
1,299.4381296231955,309.33812962319547,1380,59.19184571976192,194,81713.33576966397
1,301.63489262400964,310.4723942628132,1319,52.582290164430034,28,69368.53221805707
2,303.6,312.8,1689,33.1,16,55905.9
1,298.2,308.1,1622,34.9,67,56607.799999999996
0,301.0,311.3,1597,39.2,66,62602.4
2,296.7,307.8,1375,51.4,108,70675.0
1,299.90104582643994,311.0011765547449,1416,49.50091509813495,225,70129.03190485974
1,300.2,309.8,1401,49.3,163,69069.3
1,297.87587277462313,308.69346005208547,1370,56.79966123895312,202,77859.25958394741
2,300.6,309.4,1541,35.2,105,54243.200000000004
1,301.8,310.7,1551,37.7,64,58472.700000000004
0,297.0,307.9,1846,27.3,179,50395.8
1,300.3,311.4,1759,24.8,34,43623.200000000004
1,297.7523908598392,308.5257214190842,1393,52.81762162355819,203,73572.16768404054
1,297.4,308.4,1341,52.2,49,70000.2
1,302.64757493705133,311.52378746852565,1282,64.65242506294865,125,82936.18059949641
1,300.9,310.9,1477,41.5,100,61295.5
1,303.47931008235923,312.82206873804466,1278,57.69517159139225,192,73700.43308154092
1,302.4058394281492,311.3835036568895,1446,59.567007313779015,162,86171.48788695499
1,302.9201341267367,310.9522146027787,1349,51.15597317465266,7,69009.40781260644
0,302.11772746245265,310.58484974968434,1312,56.00499791302089,136,73445.24561770928
0,301.500867802719,310.3121220364137,1366,46.84199322608845,150,64012.02791797102
1,302.1782197247246,310.6217802752754,1351,48.26931834834755,172,65233.61667887882
2,297.2,308.8,1485,47.9,143,71131.5
1,299.4797010087512,309.3371378117674,1346,60.65135634630414,191,81648.91815718861
1,298.85305211453084,309.7510038446015,1327,54.37345365237143,228,72179.88397906709
1,304.4,313.6,1585,38.9,9,61656.5
0,297.4,308.4,1487,46.2,150,68699.40000000001
0,298.2,308.8,1837,28.4,34,52170.799999999996
1,296.8,308.0,1584,40.4,227,63993.6
1,303.1,312.8,1465,44.1,109,64606.5
1,301.0142172602053,311.04088731006533,1342,49.923997970084,154,67004.51648628326
2,297.9,307.7,1364,46.8,89,63835.2
1,302.87759020640965,311.3874355668503,1365,56.2,156,76752.31103085588
1,298.5,308.0,1384,59.5,27,82348.0
2,297.4,308.4,1789,25.0,210,44725.0
1,300.3660706983941,310.64066796722386,1410,61.045795708161165,118,86068.8015519313
1,299.4,309.2,1564,39.0,26,60996.0
1,300.9497489082876,309.96826246839214,1329,53.64867760284967,203,71325.2324069175
1,302.76637903794324,311.21824686916864,1366,51.748132168774625,122,70720.41382724444
0,298.91040777225993,308.88631030187327,1307,61.64950771111998,162,80616.51532631263
1,303.3,311.4985945023754,1372,47.30562199049845,59,64942.84448284382
1,303.11313852941123,311.3420923529408,1325,54.05523088235205,219,71662.41490764645
1,300.4,310.0,1282,66.1,40,84740.2
1,302.2,311.5,1588,30.6,39,48592.8
1,301.0,311.5,1559,31.8,195,49576.200000000004
1,302.5463871401769,311.0142034126353,1331,53.62807874037497,200,71426.03448817375
1,301.54862472586655,311.26001554504444,1252,63.622781638355725,185,79613.85292977859
1,298.6,309.6,1563,35.0,21,54705.0
1,298.8206649088325,309.1667902384264,1439,37.353781991586295,218,53737.595363591034
1,300.7,309.6,1505,34.9,7,52524.5
1,297.7,308.1,1697,29.1,179,49382.700000000004
2,301.7,311.1,1618,36.7,115,59380.600000000006
1,297.45766881541465,308.09847966222696,1382,56.53929050903923,201,78134.39611025217
1,302.80475121624033,311.10237560812016,1345,48.08812195939921,108,64688.80671548467
1,297.9,309.9,1542,33.8,33,52119.6
0,298.1,309.3,1332,51.0,72,67932.0
0,302.96230685906335,311.1838457967414,1373,48.210769468839054,68,66220.74755851246
2,298.8,309.8,1413,45.5,64,64291.5
1,302.2218532290525,310.9,1386,48.98741291620987,31,67926.40250887314
0,296.66693778257456,307.73718765698584,1387,62.24049974882264,100,86344.33782913462
2,302.2,310.8,1356,48.3,36,65494.799999999996
1,301.31937049154334,310.98260983596344,1419,49.11660327846573,109,69688.12230821655
1,301.79611291849756,310.39222583699507,1335,60.98374593338051,85,81459.14628659957
1,297.7,308.7,1479,45.7,93,67590.3
2,301.8,311.0,1756,26.7,33,46885.2
2,302.94095826849195,311.24095826849197,1332,53.65904173150804,185,71476.29366246416
1,303.2562407683373,311.6050491421149,1336,56.805049142114925,187,75946.42866290924
1,295.6,306.0,1370,52.4,115,71788.0
2,299.3,308.5,1305,60.6,44,79083.0
2,300.8,310.3,1458,43.4,0,63277.2
1,297.2,307.9,1540,37.1,164,57134.0
1,301.75854582158695,310.9307685415666,1326,52.216879901556446,125,69253.61432108287
0,298.1868125915044,307.60486613678887,1591,36.38681259150444,220,57888.133628738964
1,298.6,309.5,1687,29.3,47,49429.1
2,302.5,312.1,1454,47.6,37,69210.40000000001
1,302.6,311.0,1506,37.2,95,56023.200000000004
1,297.011029463458,307.07008275612736,1347,56.70236676832656,187,76339.33251584318
1,300.956786256568,311.1,1241,64.13207479072165,179,79585.1247380177
2,302.06663550189404,310.35002337357946,1239,54.48385534327505,83,67394.84642384233
