Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Power
0,300.0,309.7,1586,37.8,103,59950.799999999996
0,299.8,311.2,1369,46.2,146,63247.8
0,302.9927182128142,311.0574937713098,1358,46.894326675486674,35,63685.925796646385
2,298.5,309.3,1421,50.3,124,71476.3
1,299.9,310.5,1576,39.4,183,62094.399999999994
0,298.1,309.5,1467,41.8,48,61320.6
0,300.1,311.4,1572,36.2,199,56906.4
1,302.05983288425654,310.36443516023644,1307,55.128870320472956,57,72060.11296135967
0,299.0,308.6,1434,45.9,108,65820.59999999999
2,299.1,310.1,1429,42.9,96,61304.1
0,302.5141365286931,310.91130922295446,1315,58.33779927375046,118,76627.87671982702
0,298.48152078924477,309.34804962068245,1335,56.16940500765241,197,75018.8175464463
0,301.6311334757523,310.7311334757523,1532,37.33923217408604,206,57217.29761804525
0,302.4,311.8,1448,43.4,141,62843.2
2,298.2741383027753,308.69198451232785,1568,35.46249234668676,211,55594.844260673526
0,299.73782958124104,309.11975783710324,1297,60.003213759770276,156,77800.06395834309
0,298.2,308.9,1367,45.0,85,61515.0
0,300.4,311.1,1405,54.1,193,76010.5
0,301.2,310.6,1437,51.2,112,73574.40000000001
1,298.3,308.9,1390,49.7,23,69083.0
0,301.8630415577285,310.81847922113576,1388,46.970645452049645,209,65194.93474803911
0,302.3,311.5,1395,54.2,198,75609.0
0,302.5,310.2,1477,41.6,16,61443.200000000004
0,301.1109775944546,310.1447390161922,1375,56.434217048576635,130,77613.29577170749
0,302.9844624282062,311.030507019782,1266,53.368356732606884,201,67487.83178222692
0,296.8,307.6,1304,48.7,142,63504.8
0,300.8384300175893,311.7927064920848,1371,60.08807849912054,197,82419.38499921034
0,302.71980107447774,312.4,1414,61.10327068641155,121,86384.92906389586
1,299.5210017201325,308.89725387029813,1462,39.93101892145756,212,58263.19116059272
1,299.7358759943726,309.7471751988745,1392,46.052824801125475,207,64123.522598409
0,302.7297048637533,311.2099016212511,1365,56.20693064451915,149,76730.26423549719
2,299.0,310.5,1336,56.8,136,75884.8
0,297.81013644059675,308.4605351694436,1423,49.99120148301209,210,71171.0778565611
0,298.95417533251964,308.75139177750657,1331,53.523615650367425,207,71253.19055000962
0,300.5,309.7,1887,24.3,28,45854.1
1,303.6,312.3,1698,31.3,100,53147.4
1,300.2398774384023,309.6315073610271,1372,47.934399521483606,243,65797.2714744048
0,296.5,307.6,1431,45.2,90,64681.200000000004
0,297.8736337884964,308.668392480148,1368,50.62368168942482,218,69291.76625290535
0,298.4,308.2,1471,47.0,214,69137.0
0,300.5,311.5,1490,38.4,67,57216.0
0,303.58200273877895,311.7640054775579,1410,45.10595344075809,93,63593.43625124955
0,301.4,310.7,1428,53.7,176,76683.6
1,300.7657927289124,311.62672975998885,1583,32.58018927996655,210,51515.90528681607
2,298.6,309.7,1672,27.5,54,45980.0
0,302.2497205379865,310.35139731006757,1338,52.09664645583789,129,69700.06334801839
0,301.4,310.9,1440,45.4,177,65376.0
0,300.8414997535933,310.6849062654004,1425,48.95281203798747,85,69748.96202516684
0,300.9,312.7,1416,43.8,112,62020.799999999996
1,298.0,308.5,1682,33.0,58,55506.0
0,298.3,308.1,1412,52.3,218,73847.59999999999
0,302.45938299281426,310.9683069969204,1370,49.68707298254891,65,68077.2104428292
0,300.5,309.3,1465,46.0,89,67390.0
0,297.9374604237396,308.39823124696875,1342,58.056916707083566,207,77838.34643509638
0,297.9,307.8,1499,37.5,78,56212.5
0,298.8349210786751,309.56698421573503,1387,46.23301578426498,204,64124.96412627411
0,302.3882302842002,310.9355483473653,1368,60.02762213684346,103,82138.95035879995
0,297.4,309.2,1620,33.2,28,53784.00000000001
0,298.9,308.3,1855,23.8,33,44149.0
0,295.5,306.1,1650,32.8,67,54119.99999999999
0,303.5820683233482,311.82482608781254,1340,52.66483229544625,71,70593.41511804349
0,297.8,308.8,1621,36.1,68,58518.100000000006
1,298.4,308.1,1495,46.0,203,68770.0
0,300.84730800857585,311.1837064278806,1366,53.91195806112581,166,73671.46508977174
1,300.5613697143722,309.9340942857623,1396,45.93068485718607,208,64133.254494015426
0,303.15910809120817,311.42275132769146,1364,48.55003780065802,73,66237.11020431029
1,298.0,307.5,1784,27.8,163,49595.200000000004
2,300.4,309.9,1513,38.7,76,58553.100000000006
0,298.6,309.6,1472,39.1,14,57555.200000000004
0,302.4214163583234,310.89244878286104,1367,51.72896757546241,134,70763.64914975679
0,299.9,310.2,1479,46.3,173,68477.7
1,298.34177600282993,308.90982009921754,1435,60.64177600282996,177,87003.45778432296
0,300.5,309.7,1580,42.8,196,67624.0
0,302.4,311.2,1404,52.0,57,73008.0
0,300.2,311.7,1448,54.2,173,78481.6
0,302.1201804769004,310.6747744038746,1357,49.36558654992606,46,67011.24721151277
1,300.3698481448235,311.65956160036535,1372,47.94779083593185,218,65829.62102735518
0,295.6,306.0,1419,51.1,7,72510.90000000001
0,302.2,311.6,1416,54.1,48,76605.6
0,301.4,310.7,1673,27.8,181,46509.4
1,297.8355094968771,308.3863941649317,1410,61.20176933610924,113,86283.89670324486
0,301.0934399919826,309.8401599879739,1324,63.109146647291304,129,83542.77691207707
1,304.2,313.2,1396,50.5,11,70498.0
0,303.5,312.6,1602,34.2,108,54788.4
0,297.6,308.4,1517,34.2,66,51881.4
0,301.6,309.8,1588,33.9,89,53833.2
0,302.9599023858371,311.35990238583713,1361,51.12004880708144,172,69622.22392178718
0,301.6,310.8,1535,35.4,148,54339.0
0,303.2,311.2,1363,46.7,29,63652.100000000006
1,299.4,308.7,1487,52.6,205,78216.2
1,297.88926151735194,308.6209010838228,1471,58.80057588147335,169,86507.76051826002
0,299.7,309.0,1605,33.0,151,52965.0
0,299.9,309.8,1477,47.7,112,70452.90000000001
0,298.12827589234337,308.20942529744775,1421,63.74919524083558,19,90600.19272601606
0,303.11938834456555,311.36714368239177,1366,48.462654358044254,71,66234.53636472786
0,303.12020162217766,311.72569937119266,1387,41.31561476352486,42,57278.05354459154
0,302.4702629796352,311.44514979023,1403,53.905076588580364,207,75477.98242920217
0,300.46773485718086,310.58674432656727,1250,63.75367804086246,179,79657.63350660802
0,298.90853615014606,309.27592421621387,1354,51.15961824924775,187,69265.24419925828
1,300.5,311.8,1331,55.3,167,73604.3
0,301.3,310.4,1501,41.6,192,62441.6
0,303.8,312.7,1414,41.7,190,58963.8
0,299.3470701808385,309.4831555275936,1547,36.72782930648984,210,56764.02031756086
0,298.0,308.8,1581,36.1,73,57074.100000000006
0,303.5,311.9,1565,38.9,12,60878.5
0,302.8026189651876,311.527860994707,1400,40.992825833469375,51,57272.212106212144
1,302.4,311.3,1312,61.5,85,80688.0
1,300.8,310.7,1452,43.0,139,62436.0
2,298.1,308.5,1392,44.8,111,62361.6
0,302.09108482042956,310.4970282734765,1375,47.29702827347651,61,65045.84356978456
1,300.7,309.8,1490,38.8,173,57811.99999999999
1,302.6305170837805,311.19482916219505,1544,36.65826419975674,161,56170.105177774916
1,298.2,308.8,1626,40.4,20,65690.4
0,301.9,309.7,1595,31.4,133,50083.0
0,299.99285230616016,310.7283161537914,1702,27.566323075828706,227,46880.87766157348
0,302.42953985747283,310.8318159429891,1325,52.272736228043456,104,69269.00187166108
0,298.17373410934573,309.3220924911799,1388,61.9835838183411,75,86050.1060116402
0,303.2341137782177,311.2341137782177,1352,48.034113778217716,29,64945.15745919144
1,300.3,311.7,1723,28.3,193,48760.9
0,301.80162750512466,310.02421139515235,1318,48.9548322199446,178,64539.36865698781
1,302.2200790616375,310.2349407037719,1303,51.91367571757224,94,67412.4540723229
0,298.3,309.1,1437,38.0,93,54606.0
0,302.5552101488166,310.8664076116125,1358,48.75598731397922,103,66224.79844566967
0,301.4,310.5,1432,54.3,81,77757.59999999999
1,299.7,309.1,1851,24.7,189,45719.7
1,303.42820729103056,311.62820729103055,1333,52.65470121517176,114,70231.37066188741
0,301.4,310.4,1689,30.6,110,51683.4
0,298.44922056082083,309.2936128839418,1476,58.59626154874732,162,86531.12615487473
0,298.02811578775885,308.9691080967043,1325,62.4,190,82680.0
1,297.5,308.9,1280,48.5,19,62080.0
0,301.7,311.2,1418,38.0,166,53884.0
0,299.84228868403113,309.7859453814264,1518,39.52810923714713,217,59923.06614866057
2,297.7,309.4,1608,30.2,135,48561.6
0,301.6429601800827,310.6310469034498,1388,46.9057761080496,25,65115.336098308966
0,301.1,309.8,1519,39.6,167,60152.4
0,298.34975362088215,308.8647730485168,1357,51.04456552466826,177,69293.18371070875
0,303.47073829595223,311.8414765919045,1329,49.88523408095474,80,66310.2031501552
0,297.7485669771086,308.5631370702413,1363,57.1468161893997,203,77848.07038008531
0,300.5,312.0,1461,38.1,39,55664.1
0,298.0038371251441,308.44194401176827,1400,52.43606107807096,216,73438.61621837561
0,301.8003012909236,310.30180774554145,1341,50.491563854139955,63,67720.39695850413
1,300.5,309.4,1347,50.1,213,67484.7
0,302.5521078514175,310.42774020684277,1389,49.66467152805432,85,68866.26298524693
1,299.5,309.2,1497,40.9,169,61227.299999999996
0,302.24457675614457,310.84457675614453,1350,44.30482784120485,106,59817.13791190964
0,300.97059188955865,310.72647084925416,1423,48.97647528657541,118,69695.85541747829
0,302.8299937274125,310.9456206875961,1354,47.046880880550795,40,63712.48039860788
0,298.7,309.8,1589,31.8,217,50530.200000000004
0,302.10014789927857,310.00009859951905,1354,45.1,6,61110.41106323382
1,299.3,310.7,1374,48.9,222,67188.59999999999
1,298.1,308.8,1433,48.2,62,69070.6
0,303.1264028280835,311.62327497688455,1316,52.630910697774695,100,69268.17608635455
0,299.9,311.3,1371,52.3,167,71703.3
2,298.2,307.9,1491,39.7,181,59192.700000000004
0,303.45894413666736,311.8178882733347,1323,50.12111726665309,75,66330.76036978881
0,301.2,309.9,1687,29.7,30,50103.9
0,303.0,312.3,1486,42.4,112,63006.4
0,298.5,309.1,1474,41.3,189,60876.2
0,298.7684292179242,308.3202643826886,1561,36.94185067882043,206,57651.17635426122
1,296.74455912130264,307.80325651521616,1395,61.907625242178554,107,86365.73565669305
0,297.7,309.7,1498,41.0,176,61418.0
1,300.3,311.6,1312,53.4,151,70060.8
0,300.15046961339664,310.7846378149906,1391,64.81786678979137,135,90192.75735406623
0,300.1,310.5,1532,36.0,109,55152.0
2,299.1,309.4,1811,24.6,77,44550.600000000006
0,296.5,307.5,1443,41.8,87,60317.399999999994
0,302.1,310.5,1389,49.6,169,68894.40000000001
0,300.7,311.2,1486,46.8,56,69544.8
0,301.4,311.1,1495,36.3,193,54268.49999999999
1,300.6,310.6,1403,50.4,64,70711.2
0,302.3,311.8,1565,37.8,59,59156.99999999999
0,299.43557280546275,308.9243144300357,1303,66.14910116040923,51,86218.84690801357
2,302.7699938054748,310.87699318602233,1278,54.83901424740782,27,70129.9975577109
1,298.5,309.6,1364,58.7,123,80066.8
1,298.9,309.9,1449,44.1,112,63900.9
0,299.73763527679006,308.8795072542047,1370,50.65300483613649,209,69413.3757769976
0,302.13233018439905,310.8039737163136,1369,50.74908692671418,206,69505.79719533809
0,300.5484291384376,309.9644288693486,1342,53.22171440103816,205,71454.47999192734
0,297.4,308.7,1468,46.6,94,68408.8
1,300.3541753511972,311.28465564082114,1375,47.84582464880276,226,65791.73800179476
0,300.56547979509355,309.78744719821583,1361,59.962341594647505,123,81598.91188741286
0,301.14792125120346,310.9541106794998,1362,60.20309471414818,205,82040.14970033875
0,302.4,311.8,1433,42.2,134,60472.600000000006
0,297.9,307.8,1459,46.9,85,68427.09999999999
2,303.101404634582,311.24154509804026,1297,54.07676934046127,41,70153.66029090916
0,303.33050332528234,311.61446563111673,1299,51.1342771602887,57,66435.33364303294
0,297.3,308.7,1352,53.8,91,72737.59999999999
0,299.3947722473692,309.02402690800056,1335,53.387763981894224,208,71263.83006117734
0,299.1,310.2,1695,29.6,8,50172.0
0,298.2,308.7,1408,46.3,3,65190.399999999994
1,300.4,309.3,1411,41.6,160,58697.6
0,303.4860900736241,311.8805261030737,1344,49.26939816197299,92,66258.29863677084
1,297.3,308.3,1544,41.7,6,64384.8
1,302.7,312.0,1652,31.0,81,51212.0
0,300.77206420625487,310.9638386110811,1345,49.824935357104266,162,67006.55827680635
0,299.4,310.5,1749,28.1,179,49146.9
2,299.9,310.3,1535,43.9,154,67386.5
0,302.6916574922388,311.52220998965174,1347,60.586116790518844,121,81601.84032851082
0,301.2,310.8,1711,28.9,38,49447.899999999994
0,302.87943890727263,311.68224437090936,1395,49.11120954727168,204,68388.62896517637
0,300.76467329980943,311.870099497141,1447,59.82419735390729,82,86548.4518719717
1,302.4,311.1,1432,44.5,195,63724.0
1,302.1,311.4,1467,43.4,33,63667.799999999996
0,297.5,309.4,1357,50.1,137,67985.7
0,300.03942079871905,309.4693451514364,1340,60.86788415974381,142,81579.61789871842
0,298.1,309.9,1563,32.8,51,51266.399999999994
0,302.6735609708036,310.6773215003328,1336,52.08871841141235,156,69587.05284295349
0,301.3870634009696,310.69445574327267,1368,63.664886374060494,94,87148.38617023421
0,299.20905303396114,310.30175220012154,1352,48.89853983323207,237,66112.80467253366
0,302.52852973112874,310.92496351473767,1330,56.896433783608906,100,75686.43620857084
1,297.5,308.5,1662,30.3,26,50358.6
0,302.54738513488036,311.698551157464,1419,53.29911679736868,209,75500.48006363223
0,298.9772891854836,308.25455931409147,1532,30.590900428692837,214,46839.77270128608
0,299.2,310.5,1384,48.7,93,67400.8
1,300.5832882041967,309.4091987338793,1332,54.16416231269202,109,72113.68782654809
0,301.2,310.7,1676,32.4,98,54302.399999999994
0,303.03791479360126,311.4777870861932,1335,63.754893747476586,212,85117.0168011834
0,298.9519873005276,308.486221516696,1376,50.42755696660804,220,69426.42628701938
0,301.4310665114315,310.6196209545883,1351,60.426161272784384,117,81629.34856965549
0,298.6,308.3,1278,60.5,32,77319.0
0,301.9259991353839,310.4216659461532,1374,54.98666378461302,124,75548.23247270445
0,301.4279292198394,310.2897911678287,1392,52.48979116782873,219,73096.935003903
0,299.25507468751715,310.48116012784635,1362,49.20434873580247,216,67019.34925661207
0,298.3,309.6,1527,30.9,189,47184.299999999996
0,298.5,309.5,1579,38.6,126,60949.4
0,298.5,308.2,1451,47.5,18,68922.5
0,301.0054595859728,310.51454734473975,1385,63.25093303337077,129,87559.50629127148
0,302.08064798070967,310.53069882750884,1333,53.215400260553594,160,70979.02577300758
0,297.3,308.4,1417,47.8,31,67732.59999999999
0,300.2178154608736,309.5883615956552,1670,29.0294538652184,156,48500.2479403289
0,302.3201546004319,310.16007730021596,1345,62.4,106,83977.94411766737
1,302.4820480008638,310.4055520009358,1353,52.16409600172766,19,70586.26156799223
2,298.8,310.2,1455,44.9,107,65329.5
0,302.9,311.2,1634,36.9,71,60294.6
0,297.2,308.6,1562,33.0,84,51546.0
0,303.3262081430126,311.86310407150626,1296,63.97379185698741,65,82941.6096651441
0,301.2417180597923,309.79905625146654,1325,63.60283124560031,153,84246.33575948051
0,298.9898108664891,308.94611348010653,1416,65.19705914766085,180,92334.58885035779
1,300.6,311.6,1630,31.8,52,51834.0
1,300.2,309.7,1413,43.0,137,60759.0
1,301.04999750958115,310.2374988793115,1387,46.924999252874336,139,65111.912459779734
0,299.7,309.4,1362,51.9,117,70687.8
0,300.8,311.2,1376,48.1,172,66185.6
1,300.0433443048168,309.90586008086837,1398,62.343344304816796,130,87080.31886957368
1,301.3428102480954,310.8527166734225,1373,47.96517564050596,124,65872.86702261232
0,299.3,308.7,1393,54.2,80,75500.6
0,303.0258032277512,312.4290294640511,1311,56.27418344695387,164,73662.58037607631
1,302.2,311.0,1436,47.0,187,67492.0
0,301.5,310.9,1451,40.6,0,58910.6
0,297.63429843177505,308.4382924969467,1359,52.61628804582543,207,71510.39153667008
0,298.5,309.6,1462,45.1,115,65936.2
2,299.3,310.4,1510,45.5,27,68705.0
1,302.2,311.4,1398,47.2,202,65985.6
0,303.2,312.4,1663,33.7,71,56043.100000000006
1,297.2,308.5,1611,31.6,197,50907.600000000006
0,298.8370433889405,310.20093465979323,1724,27.136108729147306,196,46801.00171501394
1,303.3665886634682,311.36380438542386,1308,53.933177326936445,43,70578.30070202879
0,303.5,312.1,1326,55.7,114,73858.2
0,302.4774228632955,310.87742286329546,1316,59.84148818699681,119,78720.93651529454
0,298.0,308.3,1362,56.8,216,77361.59999999999
1,301.29081137588656,310.7046731695264,1361,48.56277235872797,165,66113.87912845207
1,298.3474717315148,308.5374614520656,1415,64.0462332958951,32,90659.61895340022
0,301.10745727128375,310.47675519377407,1400,46.52697344186777,208,65152.976828865976
0,302.9216477703998,310.9903068785597,1368,54.42536356736036,127,74473.00725327368
0,300.48724044756,309.29627846387166,1416,51.51275955244002,230,72975.52711404893
1,301.1,312.3,1852,25.9,131,47966.799999999996
0,301.96616629952786,310.8601977560434,1367,52.34924944929178,218,71547.34676981832
0,297.8,307.6,1446,51.4,105,74324.4
0,301.5758924756584,310.6138009223122,1389,46.86553548539503,25,65113.62491373609
0,299.86096879133004,311.0202009420595,1367,60.38153569854095,203,82586.28411778102
1,302.6943680403491,311.8718402017454,1382,54.891530249726195,193,75829.12538624655
1,299.8,309.4,1412,47.8,130,67493.59999999999
0,298.1752230110872,308.5664497898395,1377,56.757676568591755,200,78166.37406897236
2,298.0,307.7,1547,36.8,186,56929.6
0,298.8,308.6,1535,41.2,40,63242.00000000001
0,297.3,308.3,1268,60.6,119,76840.8
0,300.7,311.1,1440,43.0,148,61920.0
0,303.0,312.6,1451,42.1,125,61087.1
1,296.71481997955834,307.7830236775268,1386,62.2858683102082,100,86347.76820369797
0,301.7853209801829,310.25752283315546,1334,47.884954333689116,79,63889.81249230092
2,303.6,312.6,1498,40.2,155,60219.600000000006
1,298.7,309.6,1452,42.7,180,62000.4
0,298.9147018104728,308.73823393682426,1331,53.50293904358098,207,71258.27699527908
0,301.4,310.7,1280,61.0,106,78080.0
1,299.6,309.1,1435,48.4,143,69454.0
0,301.75939589248986,310.8779843264691,1441,39.93250074318644,83,57253.02364248154
0,302.3,311.5,1448,49.6,28,71820.8
0,302.97539319952546,311.47539319952546,1318,61.83769659976272,43,81515.2303905784
0,303.7,312.7,1572,37.2,192,58478.4
1,300.8,309.7,1680,28.2,189,47376.0
1,297.5,309.4,1391,58.2,34,80956.2
1,302.02922920991506,310.56153651239384,1370,48.12922920991509,91,65971.97456441533
0,295.8,306.5,1534,37.9,88,58138.6
0,302.10159001097827,310.8535775247011,1394,54.19443496157601,147,75543.05516753567
1,297.3,308.1,1731,27.7,42,47948.7
0,302.7,310.5,1511,37.7,60,56964.700000000004
1,302.02541636509085,310.55677045636355,1370,48.125416365090864,90,65969.96900803779
0,300.95253361066534,310.0420268885323,1469,37.025834539093935,206,54352.93679643763
0,298.1,308.3,1495,38.7,188,57856.50000000001
0,302.28458014263526,312.06343510697644,1411,56.69251914418868,238,79663.27129720307
0,301.9103380419646,310.6948145804322,1374,55.28276993005897,115,75976.89359992958
2,300.7,309.7,1623,32.7,0,53072.100000000006
0,298.2008246816191,308.4016493632382,1309,61.00106030493886,189,79909.71171486829
0,298.8,309.8,1490,40.6,124,60494.0
0,301.3805604935312,309.6419731139861,1302,65.42901344300694,215,85251.33900103829
0,301.7439976072009,309.9733293453349,1321,48.838675440263174,185,64526.444356527056
0,300.9,310.2,1382,50.4,131,69652.8
0,300.7,310.7,1431,39.3,22,56238.299999999996
0,302.2368648944436,310.6661021283943,1339,56.578390426542185,89,75771.31931672498
0,301.5,311.0,1494,45.3,99,67678.2
0,302.6748341383541,310.63825740105125,1365,51.51711631348552,142,70316.58098254987
0,299.1,310.7,1309,51.1,188,66889.90000000001
1,301.41167827993706,310.6805362001048,1368,63.680536200104854,92,87136.9403663051
0,297.2,308.3,1379,52.1,21,71845.90000000001
0,300.8781546130749,310.2241325254928,1315,64.43257095381077,208,84724.72358621439
0,303.2640980412712,311.5583965178155,1317,50.8546993470904,80,67024.11357238407
0,302.69765327138015,311.5447752684872,1509,36.134115576206604,215,54508.87508890192
0,303.17281262631724,311.6077645299608,1323,50.62038477085201,64,66986.89906111051
0,300.3379635541759,309.97973323288164,1658,30.034157429645983,205,49807.6198568563
0,298.1,307.8,1524,40.8,71,62179.2
0,300.1,311.4,1604,35.0,191,56140.0
0,301.2,310.3,1499,38.1,61,57111.9
0,299.9261392549141,310.2403208181182,1367,48.90838498174191,211,66899.34542586046
1,302.80985891620287,311.6311618226268,1600,34.793485467880366,224,55661.506589799945
0,299.1338774695062,309.4628577134566,1467,50.520001997098056,228,73976.48068439579
1,300.5296806220175,310.2477770712696,1673,30.49317470410434,232,51035.01563869729
0,297.5,309.3,1675,29.8,72,49915.0
2,301.5,310.6,1512,39.0,143,58968.0
0,300.3,311.6,1607,33.5,109,53834.5
0,300.7572176302733,309.862318993765,1331,53.6,188,71371.05671535793
0,301.8334285769636,310.5883227542953,1364,60.184544972212464,109,82140.28391534186
1,302.11568028439643,310.57120189597606,1312,56.027516871639556,136,73443.48504458091
1,301.77065226063513,309.6426630651588,1391,62.459184873666906,143,86880.37182890595
0,299.4643483671076,309.01155711638506,1329,53.55298730746999,201,71203.18357216008
0,302.56449062038865,312.27336796529147,1449,55.01305627766825,251,79677.40677632962
0,300.3,309.2,1398,54.4,198,76051.2
1,300.0,311.4,1533,42.6,180,65305.8
1,298.8,310.2,1595,33.1,34,52794.5
0,300.8,312.5,1434,50.7,121,72703.8
0,300.9041634739673,309.5023419541066,1366,54.35195162842216,202,74256.34191012819
0,298.5,310.0,1435,42.5,25,60987.5
0,297.54438581246154,308.3618796339121,1472,40.58250617854947,220,59774.00898400814
0,303.3775326958626,311.52127101876886,1362,46.48250467083752,74,63323.44138752658
0,301.0247127650338,311.25896905183254,1366,53.92270986454751,161,73662.98191687201
0,302.6503177068966,311.0696530713033,1482,46.50653195733484,232,68907.0813442028
0,299.52150852540615,308.6659398840806,1372,50.638538583365865,211,69468.36440675959
0,300.43231412704085,311.76984014809517,1274,59.10736616914949,196,75307.57026032655
0,301.9257253602333,310.79709855906685,1516,40.38916945259736,180,61039.682723335136
1,302.4852715052861,310.3284238350954,1355,53.2674435475754,120,72144.43788983049
0,300.148650398662,309.8423843264821,1396,51.10731041754323,214,71364.16470223498
0,301.70622519541166,310.82897050783953,1349,58.08004824244883,188,78358.48680218529
2,299.1,309.9,1443,40.3,0,58152.899999999994
0,298.54486365201524,307.9941298880174,1598,29.12788303191732,212,46064.2685231897
1,299.9,309.6,1489,41.7,56,62091.3
0,300.3835378568202,310.18260094677635,1396,53.61927287331145,210,74677.42801572267
1,302.4,310.1,1379,48.9,107,67433.09999999999
0,299.8,309.4,1467,46.2,219,67775.40000000001
0,299.2267217731226,308.5202716899551,1377,50.42211457086009,218,69450.5365628742
0,299.8,311.1,1300,64.2,165,83460.0
0,298.9427738181603,309.0261993403685,1490,36.09947700637909,219,53459.0714942674
1,300.9,310.4,1576,40.4,92,63670.399999999994
1,300.34615542646463,310.3810261326779,1408,46.196411274832776,37,65005.760987783804
0,300.0,309.4,1460,43.5,102,63510.0
0,301.3,310.8,1531,53.4,57,81755.4
0,301.9201774217017,310.90776054680833,1416,47.80709554595522,23,67684.87981993408
0,302.7995631708222,310.9713661672603,1359,44.14273233452062,101,60002.57212901899
0,296.9,307.5,1354,44.4,16,60117.6
1,299.9,309.4,1889,26.0,6,49114.0
1,303.1,311.0,1510,47.6,16,71876.0
0,299.5022628806321,308.9759454559732,1303,66.13834469667225,52,86216.17715371406
0,301.79904902191777,309.71141173698703,1441,45.310460758904775,232,65321.358022624576
0,303.4,311.7,1673,32.2,166,53870.600000000006
0,299.5,309.1,1336,42.1,217,56245.6
1,303.7,312.4,1546,33.7,149,52100.200000000004
0,299.5,310.8,1374,48.3,154,66364.2
0,302.63849945241424,311.558214676847,1367,56.2,178,76829.0933187104
0,302.3,311.4,1570,37.2,15,58404.00000000001
0,302.53845619749245,310.4747168817738,1348,50.934065171070344,83,68705.31132950765
0,301.4,311.1,1800,26.0,135,46800.0
0,302.15522205519164,310.60208882207667,1351,55.240600300655,178,74637.79582235584
0,298.87247396781214,309.9724739678121,1338,53.946777379295476,220,72169.6660287264
0,298.7,310.0,1555,32.6,197,50693.0
0,300.4,311.3,1608,35.1,114,56440.8
0,299.63174853844254,310.4010971656936,1712,27.697439946714887,198,47395.278339226694
0,301.1576042612263,310.57160159795984,1370,63.97362024082502,89,87584.76230736356
1,301.9,309.6,1439,41.7,201,60006.3
1,297.5,308.5,1612,30.0,163,48360.0
0,299.2,310.3,1610,33.3,233,53612.99999999999
0,302.2122315913312,310.81223159133117,1344,44.48272624767837,128,59803.79553142412
0,298.2310492118611,308.4062939391617,1347,58.824755272699406,202,79251.87900910275
0,302.7224026073374,311.2028409125681,1365,56.16530032591718,149,76696.55929441955
0,299.3757477605962,308.9720930968406,1387,52.62425223940383,219,72977.88903600872
0,301.99467553142784,310.75845633124385,1331,53.86950780700441,225,71711.07064531278
0,297.3,307.9,1797,24.7,75,44385.9
0,301.2,310.9,1597,37.9,164,60526.299999999996
1,296.2,307.3,1477,35.2,53,51990.4
0,302.7510937960182,311.0647544840078,1333,48.492075859987,93,64663.99716557699
0,301.8,311.2,1334,52.3,68,69768.2
0,303.5,312.7,1694,27.3,40,46246.200000000004
2,304.1,313.2,1586,34.6,139,54875.600000000006
0,302.23515058136593,310.93593549930563,1319,59.77030116273182,146,78806.86971300091
1,302.4,310.9,1469,41.6,124,61110.4
0,302.12057061362367,310.19314312879214,1361,49.64514503033688,86,67566.94667607425
0,301.4952357217879,310.66014887691864,1350,60.48019850255823,114,81625.937469526
0,300.0,310.4,1333,49.1,131,65450.3
0,303.7,312.5,1632,36.6,186,59731.200000000004
1,301.7,311.0,1298,58.1,168,75413.8
0,301.68276099295696,310.2231554205222,1273,63.294083586520856,52,80569.46553345538
0,301.1,310.2,1496,43.4,54,64926.4
1,299.6882133189139,309.287558503298,1400,41.86202069427808,221,58613.42658094935
1,302.4831592992501,312.32456173791667,1399,54.29789252974989,238,75959.58259520358
0,303.8,312.9,1367,49.9,192,68213.3
0,299.1,310.1,1373,55.6,108,76338.8
0,301.2,310.8,1233,64.6,45,79651.79999999999
0,302.3642052945729,310.7407473953482,1354,47.18331836046655,108,63902.83922016294
0,300.1,309.1,1478,46.9,116,69318.2
1,298.9,310.1,1313,56.8,171,74578.4
0,298.06416526365035,308.123583473635,1408,52.39433389453986,216,73781.94360940024
0,299.0,310.4,1382,53.0,89,73246.0
0,301.79718323834584,310.10281676165414,1310,57.46478882556388,90,75280.36060502705
0,300.0,311.3,1484,53.2,158,78948.8
0,298.48671937754006,308.76826844614857,1420,60.7147607451132,119,86256.38457003604
0,298.2,309.1,1350,52.0,136,70200.0
0,300.2399247994669,310.3339736798134,1370,55.854990599933366,183,76549.53454624844
0,301.03418021373454,310.01709010686733,1356,52.38392614961421,170,71004.21760510675
0,298.97149281949004,310.306333549753,1372,53.73891318462152,227,73763.37561492682
1,300.6,310.0,1302,62.9,87,81895.8
0,300.8,309.93521953597275,1328,64.57799951255885,191,85728.61291518941
0,298.4,309.5,1692,28.3,136,47883.6
0,302.67380233337235,310.56725291671546,1349,51.18035175002926,7,69055.62912310295
0,299.3,308.5,1413,38.5,57,54400.5
0,301.8166341123826,311.35251464942786,1370,60.03916829438087,139,82264.24182977613
1,302.8184213374452,311.3004391186496,1269,57.936549929124055,177,73518.23280917166
1,300.3,309.9,1447,46.5,28,67285.5
0,299.2,308.9,1526,37.9,177,57835.4
0,301.4,311.0,1634,32.6,155,53268.4
1,303.6018574565099,311.77920917724293,1335,52.586758603665274,73,70207.90532586761
0,298.5,309.4,1418,45.1,148,63951.8
0,300.9,310.3,1440,47.6,140,68544.0
2,302.5,311.9,1595,34.6,112,55187.0
0,304.1,313.2,1452,48.0,126,69696.0
